"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"UDG"	"Genotype_Ploidy"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA6793091"	"PRJEB36854"	"ERR4057695"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-109-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/005/ERR4057695/ERR4057695.fastq.gz"	5460202915	"3d589d6661e8dee08b10d6b99fbe0f87"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4057695/ERR4057695.fastq.gz"	94159530	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057695/SRA62-B-EX3-UDG2-109-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057696"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-110-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/006/ERR4057696/ERR4057696.fastq.gz"	4983694828	"5ebdeb9132b0863993934fc18df5a27f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4057696/ERR4057696.fastq.gz"	86786075	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057696/SRA62-B-EX3-UDG2-110-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057697"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-111-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/007/ERR4057697/ERR4057697.fastq.gz"	5814450797	"0c5ed8e8c4ac0f2e2fd5d026574990d2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4057697/ERR4057697.fastq.gz"	99939230	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057697/SRA62-B-EX3-UDG2-111-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057698"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-124-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/008/ERR4057698/ERR4057698.fastq.gz"	4735632720	"c794daeaad30600ff01772dcdde58d74"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4057698/ERR4057698.fastq.gz"	83214880	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057698/SRA62-B-EX3-UDG2-124-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057699"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-125-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/009/ERR4057699/ERR4057699.fastq.gz"	5563589568	"4357b58e5ea9fb13a4e99ad095cf295e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4057699/ERR4057699.fastq.gz"	98623726	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057699/SRA62-B-EX3-UDG2-125-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057700"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-126-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/000/ERR4057700/ERR4057700.fastq.gz"	4349955869	"96f0b246d08a32706f21606be2214e2f"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4057700/ERR4057700.fastq.gz"	75697938	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057700/SRA62-B-EX3-UDG2-126-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057701"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-127-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/001/ERR4057701/ERR4057701.fastq.gz"	5068928802	"060239d0725f35e975c189b911b93f6c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4057701/ERR4057701.fastq.gz"	89810513	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057701/SRA62-B-EX3-UDG2-127-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057702"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-128-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/002/ERR4057702/ERR4057702.fastq.gz"	4317212670	"85980100d5d8d5de538422b4570296b1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4057702/ERR4057702.fastq.gz"	76112868	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057702/SRA62-B-EX3-UDG2-128-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057703"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-129-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/003/ERR4057703/ERR4057703.fastq.gz"	2956057915	"a4138efb67d0ee2e215b1c83b7dca663"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4057703/ERR4057703.fastq.gz"	51629251	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057703/SRA62-B-EX3-UDG2-129-PCR1-Hi12.fastq.gz"
"SAMEA6793091"	"PRJEB36854"	"ERR4057704"	"SRA62"	"SRA62"	"plus"	"haploid"	"ERS4520762"	2020-06-18	2020-04-23	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"B-EX3-UDG2-130-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR405/004/ERR4057704/ERR4057704.fastq.gz"	6318637426	"9ea516a968eda73ac0b55f68742cb803"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4057704/ERR4057704.fastq.gz"	111181918	"ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4057704/SRA62-B-EX3-UDG2-130-PCR1-Hi12.fastq.gz"
"SAMEA6793056"	"PRJEB36854"	"ERR4235670"	"MB101"	"#N/A"	"plus"	"haploid"	"ERS4520727"	2020-06-18	2020-06-15	"Illumina MiSeq"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"A-EX3-LIB1-33-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/000/ERR4235670/ERR4235670.fastq.gz"	18454612	"4c1213af840b9728265f38ed267e3bad"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/000/ERR4235670/ERR4235670.fastq.gz"	424748	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235670/MB101-A-EX3-LIB1-33-PCR1-WGS1.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235671"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG1-64-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/001/ERR4235671/ERR4235671_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/001/ERR4235671/ERR4235671_2.fastq.gz"	"2805160649;2877106952"	"219119d729852c0d0cd36085af2e08b4;6526e9850aeb7f69819ff0b5a7679a77"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/001/ERR4235671/ERR4235671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/001/ERR4235671/ERR4235671_2.fastq.gz"	45423004	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235671/JP14-A2-EX3-UDG1-64-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235671/JP14-A2-EX3-UDG1-64-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235672"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG2-72-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/002/ERR4235672/ERR4235672_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/002/ERR4235672/ERR4235672_2.fastq.gz"	"2350016046;2466262260"	"d3a88a6e984d82c69309491ab4a86067;42cf3f5ab06a4288feb35d38d528ac45"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/002/ERR4235672/ERR4235672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/002/ERR4235672/ERR4235672_2.fastq.gz"	37895334	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235672/JP14-A2-EX3-UDG2-72-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235672/JP14-A2-EX3-UDG2-72-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235673"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG2-73-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/003/ERR4235673/ERR4235673_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/003/ERR4235673/ERR4235673_2.fastq.gz"	"2363464837;2441349903"	"8959aed32320a0f4b10a1b839191c9b2;1eb0c6433117f73b2b733ee3a99527bb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4235673/ERR4235673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/003/ERR4235673/ERR4235673_2.fastq.gz"	39208488	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235673/JP14-A2-EX3-UDG2-73-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235673/JP14-A2-EX3-UDG2-73-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235674"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG2-74-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/004/ERR4235674/ERR4235674_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/004/ERR4235674/ERR4235674_2.fastq.gz"	"2438708547;2503372286"	"53edadd38952514814c7a21b474383f9;d71098ed573695d929fe52b1ae902a9e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/004/ERR4235674/ERR4235674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/004/ERR4235674/ERR4235674_2.fastq.gz"	40628673	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235674/JP14-A2-EX3-UDG2-74-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235674/JP14-A2-EX3-UDG2-74-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235675"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG2-75-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/005/ERR4235675/ERR4235675_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/005/ERR4235675/ERR4235675_2.fastq.gz"	"1683911538;1739180691"	"309dd1b5e27e6c0cc39a33a2477b5e0c;61bbb6feb9391da7bcfec213321c7021"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/005/ERR4235675/ERR4235675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/005/ERR4235675/ERR4235675_2.fastq.gz"	27997834	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235675/JP14-A2-EX3-UDG2-75-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235675/JP14-A2-EX3-UDG2-75-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235676"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG2-76-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/006/ERR4235676/ERR4235676_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/006/ERR4235676/ERR4235676_2.fastq.gz"	"2479108948;2591302132"	"cdb96e70f9a1182489f39b4f49750e5a;5616f1dc950c4eb57731d7a729a74f55"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/006/ERR4235676/ERR4235676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/006/ERR4235676/ERR4235676_2.fastq.gz"	41046177	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235676/JP14-A2-EX3-UDG2-76-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235676/JP14-A2-EX3-UDG2-76-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793054"	"PRJEB36854"	"ERR4235677"	"JP14"	"JP14"	"plus"	"haploid"	"ERS4520725"	2020-06-18	2020-06-15	"Illumina HiSeq 2500"	"PAIRED"	"GENOMIC"	"ILLUMINA"	"A2-EX3-UDG2-77-PCR1"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/007/ERR4235677/ERR4235677_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR423/007/ERR4235677/ERR4235677_2.fastq.gz"	"2249307599;2336198019"	"2b53734244380ed8bad059ba3d1d5470;a15a6bd7aad91459924435cba68365fa"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/007/ERR4235677/ERR4235677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR423/007/ERR4235677/ERR4235677_2.fastq.gz"	37477524	"ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235677/JP14-A2-EX3-UDG2-77-PCR1-Hi13-Lane08_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR423/ERR4235677/JP14-A2-EX3-UDG2-77-PCR1-Hi13-Lane08_2.fastq.gz"
"SAMEA6793027"	"PRJEB36854"	"ERR4304536"	"ANN1"	"ANN1"	"plus"	"haploid"	"ERS4520698"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/006/ERR4304536/ERR4304536.fastq.gz"	3349142782	"a52a318977594480bbd7f9f3ea2b9793"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/006/ERR4304536/ERR4304536.fastq.gz"	77166761	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304536/ANN1-B-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793028"	"PRJEB36854"	"ERR4304537"	"ANN2"	"ANN2"	"plus"	"haploid"	"ERS4520699"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/007/ERR4304537/ERR4304537.fastq.gz"	1208692080	"bb979f8a9eb84baecbc8441f0429527a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/007/ERR4304537/ERR4304537.fastq.gz"	21627371	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304537/ANN2-B-WEX1.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793029"	"PRJEB36854"	"ERR4304538"	"ARD2"	"ARD2"	"plus"	"haploid"	"ERS4520700"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/008/ERR4304538/ERR4304538.fastq.gz"	4336384887	"64663a05c233fcd8eaf667addc484892"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/008/ERR4304538/ERR4304538.fastq.gz"	99061041	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304538/ARD2-A-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793030"	"PRJEB36854"	"ERR4304539"	"ASH1"	"ASH1"	"plus"	"haploid"	"ERS4520701"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/009/ERR4304539/ERR4304539.fastq.gz"	2281180755	"5a544428037693aaa6fc8d84623b6d68"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/009/ERR4304539/ERR4304539.fastq.gz"	56775919	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304539/ASH1-B-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793031"	"PRJEB36854"	"ERR4304540"	"ASH3"	"ASH3"	"plus"	"haploid"	"ERS4520702"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/000/ERR4304540/ERR4304540.fastq.gz"	3162248546	"a9a7cfbbddb64cac4e719168b550f9d3"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/000/ERR4304540/ERR4304540.fastq.gz"	68959396	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304540/ASH3-D-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793039"	"PRJEB36854"	"ERR4304541"	"BG72"	"BG72"	"plus"	"haploid"	"ERS4520710"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/001/ERR4304541/ERR4304541.fastq.gz"	3245511615	"bb55074b8b0aabe1df211604b20afdaf"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/001/ERR4304541/ERR4304541.fastq.gz"	79104284	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304541/BG72-C-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793042"	"PRJEB36854"	"ERR4304542"	"CAK530"	"CAK530"	"plus"	"haploid"	"ERS4520713"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/002/ERR4304542/ERR4304542.fastq.gz"	3348043921	"7e956280df8b351c4687395e6d28a30a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/002/ERR4304542/ERR4304542.fastq.gz"	61343392	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304542/CAK530-A1-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793043"	"PRJEB36854"	"ERR4304543"	"CAK531"	"CAK531"	"plus"	"haploid"	"ERS4520714"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/003/ERR4304543/ERR4304543.fastq.gz"	2495328285	"26982d4cc18a36434cb943033e9a1bbf"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/003/ERR4304543/ERR4304543.fastq.gz"	54902973	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304543/CAK531-C-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793044"	"PRJEB36854"	"ERR4304544"	"CAK532"	"CAK532"	"plus"	"haploid"	"ERS4520715"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/004/ERR4304544/ERR4304544.fastq.gz"	6327102822	"a05cdf15f3685e54ecfbac3b9e7e12f7"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/004/ERR4304544/ERR4304544.fastq.gz"	116009138	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304544/CAK532-A3-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793045"	"PRJEB36854"	"ERR4304545"	"CAK533"	"CAK533"	"plus"	"haploid"	"ERS4520716"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/005/ERR4304545/ERR4304545.fastq.gz"	5264695052	"0ddf487797208599e67a51026e7839da"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/005/ERR4304545/ERR4304545.fastq.gz"	100039058	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304545/CAK533-A3-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793046"	"PRJEB36854"	"ERR4304546"	"CAK534"	"CAK534"	"plus"	"haploid"	"ERS4520717"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/006/ERR4304546/ERR4304546.fastq.gz"	160756372	"2755643fbbc4ee5d0f500656be26bd2e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/006/ERR4304546/ERR4304546.fastq.gz"	3877225	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304546/CAK534-A-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793047"	"PRJEB36854"	"ERR4304547"	"CAK68"	"CAK68"	"plus"	"haploid"	"ERS4520718"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/007/ERR4304547/ERR4304547.fastq.gz"	4815327592	"d882c0f9357ceea2172bdd9e8dfdeb01"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/007/ERR4304547/ERR4304547.fastq.gz"	81574277	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304547/CAK68-A3-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793048"	"PRJEB36854"	"ERR4304548"	"CH448"	"CH448"	"plus"	"haploid"	"ERS4520719"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/008/ERR4304548/ERR4304548.fastq.gz"	3565106301	"351eae88b57c60a8d7cd550e316ea710"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/008/ERR4304548/ERR4304548.fastq.gz"	87912729	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304548/CH448-A-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793049"	"PRJEB36854"	"ERR4304549"	"GNM1007"	"GNM1007"	"plus"	"haploid"	"ERS4520720"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/009/ERR4304549/ERR4304549.fastq.gz"	2332750908	"f0aed75bfc34f6e4975b8ddc023a2afa"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/009/ERR4304549/ERR4304549.fastq.gz"	60021317	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304549/GNM1007-C-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793050"	"PRJEB36854"	"ERR4304550"	"GNM1076"	"GNM1076"	"plus"	"haploid"	"ERS4520721"	2020-06-30	2020-06-30	"Illumina HiSeq 2500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/000/ERR4304550/ERR4304550.fastq.gz"	2921869450	"d5a15e1c00399f49b1fae326cc91a682"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/000/ERR4304550/ERR4304550.fastq.gz"	69886196	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304550/GNM1076-D-EX3.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
"SAMEA6793055"	"PRJEB36854"	"ERR4304552"	"KGH6"	"KGH6"	"plus"	"haploid"	"ERS4520726"	2020-06-30	2020-06-30	"Illumina HiSeq 2000"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"Merged"	"WGS"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR430/002/ERR4304552/ERR4304552.fastq.gz"	3908213466	"72c9d9b58b0bc703a25a72c1e38a9f63"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR430/002/ERR4304552/ERR4304552.fastq.gz"	73537783	"ftp.sra.ebi.ac.uk/vol1/run/ERR430/ERR4304552/KGH6-A.trimmed25bp25q.sorted.grouped.duprm.indel.bam"
