"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"Library_Built"	"UDG"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA5229434"	"PRJEB30874"	"ERR3078808"	"I3327"	"I3327"	"ds"	"half"	"ERS3036875"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3327.E1.L4_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078808/ERR3078808.fastq.gz"	81288	"ef5e261e9b8b84ae2b63f3671d94d849"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078808/ERR3078808.fastq.gz"	3518	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078808/S3327.E1.L4_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078808/S3327.E1.L4_MT.bam.bai"
"SAMEA5229381"	"PRJEB30874"	"ERR3078809"	"I3492"	"I3492"	"ds"	"half"	"ERS3036823"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3492.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078809/ERR3078809.fastq.gz"	764723	"b592f27119908904f2707f2e6aafa482"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078809/ERR3078809.fastq.gz"	36037	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078809/S3492.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078809/S3492.E1.L1_MT.bam.bai"
"SAMEA5229381"	"PRJEB30874"	"ERR3078810"	"I3492"	"I3492"	"ds"	"half"	"ERS3036823"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3492.E1.L2_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078810/ERR3078810.fastq.gz"	2041975	"36fa4a9cc3404ccdd727d17c72bb8b6b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078810/ERR3078810.fastq.gz"	85969	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078810/S3492.E1.L2_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078810/S3492.E1.L2_MT.bam.bai"
"SAMEA5229381"	"PRJEB30874"	"ERR3078811"	"I3492"	"I3492"	"ds"	"half"	"ERS3036823"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3492.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078811/ERR3078811.fastq.gz"	2910879	"b3d2e0019aeec703ac32fac36d424cd2"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078811/ERR3078811.fastq.gz"	128221	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078811/S3492.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078811/S3492.E1.L3_MT.bam.bai"
"SAMEA5229381"	"PRJEB30874"	"ERR3078812"	"I3492"	"I3492"	"ds"	"half"	"ERS3036823"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3492.E1.L4_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078812/ERR3078812.fastq.gz"	1737397	"de17a98180524aba756a94e6ef55ee9c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078812/ERR3078812.fastq.gz"	75743	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078812/S3492.E1.L4_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078812/S3492.E1.L4_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078813"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078813/ERR3078813.fastq.gz"	1566763	"658c91d3fc60eb5a37a91d3c590a921a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078813/ERR3078813.fastq.gz"	74336	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078813/S3757.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078813/S3757.E1.L1_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078814"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L2_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078814/ERR3078814.fastq.gz"	1464343	"0ab2a92b0d07403c490265a284e064c6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078814/ERR3078814.fastq.gz"	67688	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078814/S3757.E1.L2_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078814/S3757.E1.L2_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078815"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078815/ERR3078815.fastq.gz"	2333700	"49f135fb84f2d406ac66c664dad6e0ea"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078815/ERR3078815.fastq.gz"	99520	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078815/S3757.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078815/S3757.E1.L3_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078816"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L4_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078816/ERR3078816.fastq.gz"	107487	"89fe6deda6de4bfb8c78e8b8232b8233"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078816/ERR3078816.fastq.gz"	4729	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078816/S3757.E1.L4_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078816/S3757.E1.L4_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078817"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L5_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078817/ERR3078817.fastq.gz"	413059	"f5acb3e3c9c90a7c1f358a6fabad1fc9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078817/ERR3078817.fastq.gz"	19325	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078817/S3757.E1.L5_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078817/S3757.E1.L5_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078818"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L6_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078818/ERR3078818.fastq.gz"	647629	"40a4e9885de06905be7f3d7291b867fb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078818/ERR3078818.fastq.gz"	30990	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078818/S3757.E1.L6_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078818/S3757.E1.L6_MT.bam.bai"
"SAMEA5229428"	"PRJEB30874"	"ERR3078819"	"I3757"	"I3757"	"ds"	"half"	"ERS3036869"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3757.E1.L7_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078819/ERR3078819.fastq.gz"	450131	"2c7350106e0b92a9f139df16db7ac183"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078819/ERR3078819.fastq.gz"	21802	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078819/S3757.E1.L7_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078819/S3757.E1.L7_MT.bam.bai"
"SAMEA5229430"	"PRJEB30874"	"ERR3078820"	"I3758"	"I3758"	"ds"	"half"	"ERS3036871"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3758.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078820/ERR3078820.fastq.gz"	346728	"9ea398470c056306a2a5e4f1225c9da0"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078820/ERR3078820.fastq.gz"	15806	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078820/S3758.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078820/S3758.E1.L1_MT.bam.bai"
"SAMEA5229430"	"PRJEB30874"	"ERR3078821"	"I3758"	"I3758"	"ds"	"half"	"ERS3036871"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3758.E1.L2_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078821/ERR3078821.fastq.gz"	303507	"77ab4d8002769e7f9e5b9468d9509c47"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078821/ERR3078821.fastq.gz"	13044	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078821/S3758.E1.L2_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078821/S3758.E1.L2_MT.bam.bai"
"SAMEA5229430"	"PRJEB30874"	"ERR3078822"	"I3758"	"I3758"	"ds"	"half"	"ERS3036871"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3758.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078822/ERR3078822.fastq.gz"	301766	"8346b85de7cb6e0081acb9e27702c8f9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078822/ERR3078822.fastq.gz"	11734	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078822/S3758.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078822/S3758.E1.L3_MT.bam.bai"
"SAMEA5229430"	"PRJEB30874"	"ERR3078823"	"I3758"	"I3758"	"ds"	"half"	"ERS3036871"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3758.E1.L5_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078823/ERR3078823.fastq.gz"	15861	"34807256bc11d911f531b1832da1c08c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078823/ERR3078823.fastq.gz"	514	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078823/S3758.E1.L5_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078823/S3758.E1.L5_MT.bam.bai"
"SAMEA5229430"	"PRJEB30874"	"ERR3078824"	"I3758"	"I3758"	"ds"	"half"	"ERS3036871"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4795.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078824/ERR3078824.fastq.gz"	475807	"b40aaedd8fd94814f574491f700e2694"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078824/ERR3078824.fastq.gz"	18351	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078824/S4795.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078824/S4795.E1.L1_MT.bam.bai"
"SAMEA5229533"	"PRJEB30874"	"ERR3078825"	"I3807"	"I3807"	"ds"	"half"	"ERS3036974"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3807.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078825/ERR3078825.fastq.gz"	3481985	"8c88af172d75193d172a358f7caa9820"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078825/ERR3078825.fastq.gz"	154532	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078825/S3807.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078825/S3807.E1.L1_MT.bam.bai"
"SAMEA5229533"	"PRJEB30874"	"ERR3078826"	"I3807"	"I3807"	"ds"	"half"	"ERS3036974"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3807.E1.L2_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078826/ERR3078826.fastq.gz"	2779839	"bf1c95068b3264297ecbeadf4bb3a88d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078826/ERR3078826.fastq.gz"	118265	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078826/S3807.E1.L2_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078826/S3807.E1.L2_MT.bam.bai"
"SAMEA5229533"	"PRJEB30874"	"ERR3078827"	"I3807"	"I3807"	"ds"	"half"	"ERS3036974"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3807.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078827/ERR3078827.fastq.gz"	2365973	"81e3439302caaa57f25090950c146432"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078827/ERR3078827.fastq.gz"	89736	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078827/S3807.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078827/S3807.E1.L3_MT.bam.bai"
"SAMEA5229535"	"PRJEB30874"	"ERR3078828"	"I3809"	"I3809_published"	"ds"	"half"	"ERS3036976"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3809.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078828/ERR3078828.fastq.gz"	301389	"e35a5b316b060c15d995ac7fea4bc379"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078828/ERR3078828.fastq.gz"	13716	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078828/S3809.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078828/S3809.E1.L1_MT.bam.bai"
"SAMEA5229535"	"PRJEB30874"	"ERR3078829"	"I3809"	"I3809_published"	"ds"	"half"	"ERS3036976"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3809.E1.L2_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078829/ERR3078829.fastq.gz"	223959	"c31eeb0748f5464bfccb3d3ad51dd36c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078829/ERR3078829.fastq.gz"	8861	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078829/S3809.E1.L2_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078829/S3809.E1.L2_MT.bam.bai"
"SAMEA5229535"	"PRJEB30874"	"ERR3078830"	"I3809"	"I3809_published"	"ds"	"half"	"ERS3036976"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3809.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078830/ERR3078830.fastq.gz"	132975	"0dd91fb9097e2383298a0c567c160bfb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078830/ERR3078830.fastq.gz"	4200	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078830/S3809.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078830/S3809.E1.L3_MT.bam.bai"
"SAMEA5229522"	"PRJEB30874"	"ERR3078831"	"I3981"	"I3981"	"ds"	"half"	"ERS3036963"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3981.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078831/ERR3078831.fastq.gz"	128303	"420b3a20ee18a85e367d76e6b6c6fe87"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078831/ERR3078831.fastq.gz"	5607	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078831/S3981.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078831/S3981.E1.L1_MT.bam.bai"
"SAMEA5229522"	"PRJEB30874"	"ERR3078832"	"I3981"	"I3981"	"ds"	"half"	"ERS3036963"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3981.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078832/ERR3078832.fastq.gz"	1046190	"a28eab62b67f2f9d78d2d694e8b83904"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078832/ERR3078832.fastq.gz"	44795	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078832/S3981.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078832/S3981.E1.L3_MT.bam.bai"
"SAMEA5229522"	"PRJEB30874"	"ERR3078833"	"I3981"	"I3981"	"ds"	"half"	"ERS3036963"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3981.E1.L4_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078833/ERR3078833.fastq.gz"	849274	"e437fcffdceda53f88663bb832dbff63"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078833/ERR3078833.fastq.gz"	33060	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078833/S3981.E1.L4_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078833/S3981.E1.L4_MT.bam.bai"
"SAMEA5229509"	"PRJEB30874"	"ERR3078834"	"I3982"	"I3982"	"ds"	"half"	"ERS3036950"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3982.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078834/ERR3078834.fastq.gz"	107695	"df4d03b54baa54accf4f8e68c9e803df"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078834/ERR3078834.fastq.gz"	4559	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078834/S3982.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078834/S3982.E1.L1_MT.bam.bai"
"SAMEA5229509"	"PRJEB30874"	"ERR3078835"	"I3982"	"I3982"	"ds"	"half"	"ERS3036950"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3982.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078835/ERR3078835.fastq.gz"	1090815	"a61db6090a8ed4b617aa1db8e2dbcb2e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078835/ERR3078835.fastq.gz"	45978	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078835/S3982.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078835/S3982.E1.L3_MT.bam.bai"
"SAMEA5229414"	"PRJEB30874"	"ERR3078836"	"I3997"	"I3997"	"ds"	"half"	"ERS3036856"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3997.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078836/ERR3078836.fastq.gz"	1144585	"89bc37c6d054bd8f148735e88088da65"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078836/ERR3078836.fastq.gz"	55528	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078836/S3997.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078836/S3997.E1.L3_MT.bam.bai"
"SAMEA5229414"	"PRJEB30874"	"ERR3078837"	"I3997"	"I3997"	"ds"	"half"	"ERS3036856"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3997.E1.L4_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078837/ERR3078837.fastq.gz"	1214592	"546e07d6ca851da6ea3dd2bede9ef246"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078837/ERR3078837.fastq.gz"	59468	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078837/S3997.E1.L4_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078837/S3997.E1.L4_MT.bam.bai"
"SAMEA5229414"	"PRJEB30874"	"ERR3078838"	"I3997"	"I3997"	"ds"	"half"	"ERS3036856"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3997.E1.L5_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078838/ERR3078838.fastq.gz"	738135	"37f2f9c402b98b271cbecb2dd4e80871"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078838/ERR3078838.fastq.gz"	34147	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078838/S3997.E1.L5_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078838/S3997.E1.L5_MT.bam.bai"
"SAMEA5229414"	"PRJEB30874"	"ERR3078839"	"I3997"	"I3997"	"ds"	"half"	"ERS3036856"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S3997.E1.L6_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078839/ERR3078839.fastq.gz"	686416	"448831a58ad83d128bb21359de5528af"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078839/ERR3078839.fastq.gz"	31863	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078839/S3997.E1.L6_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078839/S3997.E1.L6_MT.bam.bai"
"SAMEA5229507"	"PRJEB30874"	"ERR3078840"	"I4055"	"I4055_published"	"ds"	"half"	"ERS3036948"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4055.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078840/ERR3078840.fastq.gz"	1437011	"0a63ccc12e7eafb2ce2e7d52a2d46202"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078840/ERR3078840.fastq.gz"	60414	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078840/S4055.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078840/S4055.E1.L1_MT.bam.bai"
"SAMEA5229507"	"PRJEB30874"	"ERR3078841"	"I4055"	"I4055_published"	"ds"	"half"	"ERS3036948"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4055.E1.L2_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078841/ERR3078841.fastq.gz"	1877314	"f930aed13521176f4462012624c5b333"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078841/ERR3078841.fastq.gz"	81022	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078841/S4055.E1.L2_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078841/S4055.E1.L2_MT.bam.bai"
"SAMEA5229507"	"PRJEB30874"	"ERR3078842"	"I4055"	"I4055_published"	"ds"	"half"	"ERS3036948"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4055.E1.L3_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078842/ERR3078842.fastq.gz"	2008769	"87846b7478bb6b6ab8be86a601c595a6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078842/ERR3078842.fastq.gz"	75606	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078842/S4055.E1.L3_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078842/S4055.E1.L3_MT.bam.bai"
"SAMEA5229373"	"PRJEB30874"	"ERR3078843"	"I4246"	"I4246_published"	"ds"	"half"	"ERS3036815"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"S4246.E1.L1_MT"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078843/ERR3078843.fastq.gz"	523940	"bed8c89420104496fc20ebe95b1c95cb"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078843/ERR3078843.fastq.gz"	22426	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078843/S4246.E1.L1_MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078843/S4246.E1.L1_MT.bam.bai"
